2.570610000000009313e+05,4.090711700000001118e+06,1.264800000000000040e+02
2.571976999999997206e+05,4.090517999999999534e+06,1.251800000000000068e+02
2.572117000000011758e+05,4.090496099999998696e+06,1.249000000000000057e+02
2.572263000000001630e+05,4.090475100000000559e+06,1.232399999999999949e+02
2.572418999999989755e+05,4.090454500000000466e+06,1.205300000000000011e+02
2.572591999999998952e+05,4.090434200000000186e+06,1.174500000000000028e+02
2.572785999999990163e+05,4.090414399999998976e+06,1.152199999999999989e+02
2.573000000000004366e+05,4.090395899999999907e+06,1.150799999999999983e+02
2.573228000000030443e+05,4.090380100000000093e+06,1.160199999999999960e+02
2.573464000000000815e+05,4.090367199999999721e+06,1.170000000000000000e+02
2.573705999999988999e+05,4.090357099999999162e+06,1.172099999999999937e+02
2.573952999999999884e+05,4.090349000000000466e+06,1.172500000000000000e+02
2.574208000000008906e+05,4.090342200000000186e+06,1.174599999999999937e+02
2.574471999999997206e+05,4.090335999999998603e+06,1.188199999999999932e+02
2.574740999999992200e+05,4.090329499999999534e+06,1.204000000000000057e+02
2.575009000000010128e+05,4.090322199999999255e+06,1.215000000000000000e+02
2.575272999999997846e+05,4.090313800000000279e+06,1.223199999999999932e+02
2.575530999999999767e+05,4.090305099999998696e+06,1.230199999999999960e+02
2.575783999999972875e+05,4.090296500000000466e+06,1.234200000000000017e+02
2.576035000000002037e+05,4.090288600000000559e+06,1.239300000000000068e+02
2.576288999999995867e+05,4.090281399999999907e+06,1.248799999999999955e+02
2.576548000000007451e+05,4.090274600000000093e+06,1.255900000000000034e+02
2.576812999999985914e+05,4.090267799999999814e+06,1.257900000000000063e+02
2.577078999999994703e+05,4.090260699999999255e+06,1.261099999999999994e+02
2.577340999999993655e+05,4.090253499999999069e+06,1.265000000000000000e+02
2.577599000000021770e+05,4.090246100000000093e+06,1.266099999999999994e+02
2.577856999999979162e+05,4.090238399999999907e+06,1.265300000000000011e+02
2.578117000000019034e+05,4.090230499999999534e+06,1.263400000000000034e+02
2.578380000000006694e+05,4.090222700000001118e+06,1.263700000000000045e+02
2.578647999999993481e+05,4.090216500000000000e+06,1.268299999999999983e+02
2.578921999999999534e+05,4.090212599999999627e+06,1.268499999999999943e+02
